#number,time,diff_x,diff_y,pe1_stats1_total,diff_x_user_setpoint,diff_y_user_setpoint,pe1_image
174,2017-01-21 08:30:51.316211000,7.362,38.007,20820960662.249146,7.361538461538461,38.00769230769231,39f5cc85-ef47-4682-99ab-baca3b0ea4a1
175,2017-01-21 08:32:00.038612000,7.954,38.008,20816236303.387085,7.953846153846154,38.00769230769231,98cf6cd9-4c45-408d-adb9-104b78c5dd9f
176,2017-01-21 08:33:20.602411000,8.546,38.008,20816329992.62903,8.546153846153846,38.00769230769231,eb676de9-56b3-42eb-9ef2-31bdae2f291b
177,2017-01-21 08:34:33.482795000,9.139,38.008,20814119875.231445,9.138461538461538,38.00769230769231,67db386f-1ef3-40cc-b505-d4f8b0d5c3c0
178,2017-01-21 08:35:39.686002000,9.731,38.008,20808212823.031372,9.73076923076923,38.00769230769231,2612c976-e0a3-491d-ba22-52a735e3c4bb
179,2017-01-21 08:36:45.766138000,10.323,38.008,20804063918.203613,10.323076923076922,38.00769230769231,7105ab36-9f4f-416b-a8d4-8b73db60017d
180,2017-01-21 08:37:51.259270999,10.916,38.008,20779327454.24347,10.915384615384614,38.00769230769231,5d595fca-1e29-4bd3-866f-427136db0a72
181,2017-01-21 08:38:56.564597000,11.508000000000001,38.008,20766077321.443054,11.507692307692306,38.00769230769231,34a963f6-4916-4b3c-8dc2-9aa65d15509e
182,2017-01-21 08:40:01.941806000,12.1,38.008,20765589324.0495,12.1,38.00769230769231,c45d7644-184e-41eb-80ef-f7e67ad83ad2
183,2017-01-21 08:41:12.449275000,12.1,38.6,20765488078.76422,12.1,38.6,6d99a8aa-e1a8-4804-b349-f09132180aee
184,2017-01-21 08:42:18.458810000,11.507,38.6,20765494337.183228,11.507692307692306,38.6,c8c33bba-1376-4f87-b4fb-db7aac404f2c
185,2017-01-21 08:43:24.224377000,10.915000000000001,38.6,20765558585.69641,10.915384615384614,38.6,bd603799-9847-49e1-a3f4-368b04c34cd2
186,2017-01-21 08:44:29.921383000,10.323,38.6,20765561738.39673,10.323076923076922,38.6,34f6f5b8-3e50-449b-8c5a-b3b1c6356890
187,2017-01-21 08:45:35.805539000,9.73,38.6,20765615401.5636,9.73076923076923,38.6,8593bc42-b2b4-4778-bf87-752932527260
188,2017-01-21 08:46:41.675752000,9.138,38.6,20765654296.385742,9.138461538461538,38.6,75a60be6-c5a3-48cb-a0bd-4d156d3326c6
189,2017-01-21 08:47:47.470461000,8.546,38.6,20765651981.308105,8.546153846153846,38.6,232fccdd-f323-4262-87cf-92d05e835c91
190,2017-01-21 08:48:53.050714000,7.953,38.6,20765763284.677063,7.953846153846154,38.6,f4a22fbb-1e29-4cea-bd2b-0ff871c3fd23
191,2017-01-21 08:49:58.594568000,7.361,38.6,20765695026.877747,7.361538461538461,38.6,f28166a2-3937-4128-b817-741636b20fd0
192,2017-01-21 08:51:04.013027000,6.769,38.599000000000004,20765724439.07733,6.769230769230769,38.6,31f04de9-e82b-41e7-a6b5-59b39c89659b
193,2017-01-21 08:52:09.175879000,6.176,38.599000000000004,20765650274.277466,6.176923076923077,38.6,5ae75529-e2f5-4b87-a074-fce894bb1324
194,2017-01-21 08:53:14.747145000,5.5840000000000005,38.599000000000004,20765636259.101624,5.584615384615384,38.6,5af9629d-49f4-4d61-bbdf-26a51d3322be
195,2017-01-21 08:54:20.365206000,4.992,38.599000000000004,20765764517.98523,4.992307692307692,38.6,7cfc048b-5554-40a0-ab8d-1b89efe0d1d7
196,2017-01-21 08:55:25.677772000,4.4,38.599000000000004,20765746562.69226,4.4,38.6,f724efe3-89bd-4349-bf63-b5d5df6a2e06
